TripId	HVLINE	Trip TimeStamp	Trip RunNumber	Trip LB	Stable Zero	Ramp Up	Recovery TimeStamp	Recovery RunNumber	Recovery LB	Stable Beams	Fill Number	Num CollBunches	Solenoid	Toroid	Module	Channel	Det	Side	Phi Wedge	SubPhi Wedge	Eta Sector	Electrode Side	Map	Powered Electrodes	HVLINE Status
101	315000	2011-04-21 18:10:59	180124	481	481	-1	2011-04-22 08:40:54	180143	7	Y	1728	424	ON	ON	315	0	EMECPS	A	16	0	1	L	---------------	0	current
100	25007	2011-04-21 15:31:08	180124	320	-1	320	2011-04-21 15:34:32	180124	324	Y	1728	424	ON	ON	25	7	EMEC	A	5	4	6	H	72>95	24	replaced
95	144006	2011-04-21 13:16:08	180124	184	-1	184	2011-04-21 13:19:04	180124	187	Y	1728	424	ON	ON	144	6	EMEC	C	4	7	8	H	24>27	4	new
98	124009	2011-04-21 12:12:27	180124	121	-1	121	2011-04-21 12:16:51	180124	125	Y	1728	424	ON	ON	124	9	EMEC	C	2	2	6	H	24>47	24	new
94	24004	2011-04-21 04:02:20	180122	450	-1	450	2011-04-21 04:04:43	180122	453	Y	1727	322	ON	ON	24	4	EMEC	A	1	1	6	H	0>23-22	23	replaced
93	48001	2011-04-19 11:13:12	0	0	-1	-1	2011-04-19 11:15:56	0	0	N	1722	0	ON	ON	48	1	HEC	A	1	0	3	EST2	25>32-ID=AR25	8	current
92	110013	2011-04-19 10:59:35	179940	17	-1	17	2011-04-19 11:13:14	0	0	Y	1722	322	ON	ON	110	13	EMEC	C	3	2	2	L	24>47	24	current
90	320000	2011-04-19 10:38:58	179940	1	1	-1	2011-04-19 12:13:17	0	0	Y	1722	322	ON	ON	320	0	EMEC	A	0	2	5	H	24>47	24	current
91	110013	2011-04-19 08:42:54	179939	440	-1	441	2011-04-19 08:56:07	179939	453	Y	1722	322	ON	ON	110	13	EMEC	C	3	2	2	L	24>47	24	current
89	110013	2011-04-19 06:48:30	179939	325	-1	325	2011-04-19 07:02:49	179939	340	Y	1722	322	ON	ON	110	13	EMEC	C	3	2	2	L	24>47	24	current
88	110013	2011-04-19 00:18:45	179938	147	-1	147	2011-04-19 00:32:35	179938	162	Y	1721	322	ON	ON	110	13	EMEC	C	3	2	2	L	24>47	24	current
87	110013	2011-04-18 23:25:20	179938	90	-1	90	2011-04-18 23:39:34	179938	104	Y	1721	322	ON	ON	110	13	EMEC	C	3	2	2	L	24>47	24	current
86	61008	2011-04-18 22:58:03	179938	59	63	-1	9999-12-31 23:00:00	0	0	Y	1721	322	ON	ON	61	8	HEC	A	24	0	3	PAD2	25>32-ID=CR27	8	current
84	110013	2011-04-17 10:22:28	179804	709	-1	710	2011-04-17 10:36:41	179804	724	Y	1718	322	ON	ON	110	13	EMEC	C	3	2	2	L	24>47	24	current
85	70006	2011-04-17 08:43:30	179804	608	621	-1	2011-04-17 13:29:41	0	0	Y	1718	322	ON	ON	70	6	HEC	A	13	0	2	EST1	9>24-ID=CF18	16	current
83	110013	2011-04-17 08:41:30	179804	606	-1	607	2011-04-17 08:55:18	179804	621	Y	1718	322	ON	ON	110	13	EMEC	C	3	2	2	L	24>47	24	current
78	124009	2011-04-17 06:50:17	179804	494	-1	494	2011-04-17 06:54:24	179804	498	Y	1718	322	ON	ON	124	9	EMEC	C	2	2	6	H	24>47	24	new
79	102001	2011-04-17 04:05:37	179804	330	-1	331	2011-04-17 04:15:57	179804	340	Y	1718	322	ON	ON	102	1	EMEC	C	0	2	0	L	24>47	24	current
80	102003	2011-04-17 04:05:09	179804	330	-1	330	2011-04-17 04:05:37	179804	330	Y	1718	322	ON	ON	102	3	EMEC	C	0	4	0	L	72>95	24	current
76	324000	2011-04-17 04:05:05	179804	330	330	-1	9999-12-31 23:00:00	0	0	Y	1718	322	ON	ON	324	0	EMEC	C	1	3	0	L	48>71	24	current
77	24004	2011-04-17 03:53:40	179804	318	-1	319	2011-04-17 04:02:15	179804	327	Y	1718	322	ON	ON	24	4	EMEC	A	1	1	6	H	0>23-22	23	replaced
81	161014	2011-04-17 03:36:04	179804	298	-1	298	2011-04-17 03:38:04	179804	301	Y	1718	322	ON	ON	161	14	HEC	C	24	0	4	EST1	33>40-ID=CR08	8	current
82	61008	2011-04-16 19:05:40	179771	173	180	-1	2011-04-16 21:17:51	179798	1	Y	1716	322	ON	ON	61	8	HEC	A	24	0	3	PAD2	25>32-ID=CR27	8	current
70	144001	2011-04-16 01:36:16	179739	233	-1	233	2011-04-16 01:47:48	179739	244	Y	1713	214	ON	ON	144	1	EMEC	C	4	2	8	H	4>7	4	new
72	294000	2011-04-16 00:48:46	179739	184	184	-1	2011-04-16 08:10:45	179749	17	Y	1713	214	ON	ON	294	0	EMBPS	C	24	0	1	H	---------------	0	current
71	294000	2011-04-15 21:18:02	0	0	-1	-1	2011-04-15 22:39:51	179739	49	N	1713	0	ON	ON	294	0	EMBPS	C	24	0	1	H	---------------	0	current
73	102001	2011-04-15 19:27:49	179725	241	-1	242	2011-04-15 19:39:06	179725	253	N	1712	0	ON	ON	102	1	EMEC	C	0	2	0	L	24>47	24	current
68	324000	2011-04-15 19:27:39	179725	241	-1	-1	2011-04-15 20:09:43	0	0	N	1712	0	ON	ON	324	0	EMEC	C	1	3	0	L	48>71	24	current
75	234015	2011-04-15 11:42:35	179710	865	865	-1	2011-04-15 13:18:28	179721	19	Y	1711	214	ON	ON	234	15	EMB	C	1	-1	7	H	30	1	current
69	61008	2011-04-15 09:08:34	179710	706	-1	707	2011-04-15 09:09:50	179710	708	Y	1711	214	ON	ON	61	8	HEC	A	24	0	3	PAD2	25>32-ID=CR27	8	current
74	177010	2011-04-15 07:38:32	179710	612	-1	612	2011-04-15 07:45:39	179710	620	Y	1711	214	ON	ON	177	10	HEC	C	24	0	1	EST1	1>8-ID=AF25	8	current
65	152001	2011-04-15 06:41:49	179710	556	574	-1	2011-04-16 10:27:15	179768	1	Y	1711	214	ON	ON	152	1	HEC	C	5	0	3	EST2	25>32-ID=AR02	8	current
66	32013	2011-04-15 05:05:04	179710	460	-1	460	2011-04-15 05:10:31	179710	465	Y	1711	214	ON	ON	32	13	EMEC	A	1	6	7	H	20>23	4	new
67	74006	2011-04-15 04:08:08	179710	403	408	-1	9999-12-31 23:00:00	0	0	Y	1711	214	ON	ON	74	6	HEC	A	25	0	2	EST1	9>24-ID=CF20	16	current
64	166008	2011-04-14 06:02:23	179603	173	-1	-1	2011-04-14 06:40:29	179603	211	N	1708	0	RAMP	OFF	166	8	HEC	C	10	0	1	PAD2	1>8-ID=AF03	8	current
61	145010	2011-04-13 16:11:26	179581	570	-1	570	2011-04-13 16:13:44	179581	577	Y	1704	229	OFF	OFF	145	10	EMEC	C	7	3	8	H	8>11	4	new
62	2004	2011-04-13 15:00:56	179581	498	-1	498	2011-04-13 15:23:55	179581	522	Y	1704	229	OFF	OFF	2	4	EMEC	A	1	1	0	L	0>23	24	current
60	322000	2011-04-13 15:00:40	179581	498	498	-1	2011-04-13 20:55:23	0	0	Y	1704	229	OFF	OFF	322	0	EMEC	A	1	1	0	H	0>23	24	current
63	286013	2011-04-13 14:11:54	179581	447	-1	-1	2011-04-13 21:38:55	179592	1	N	1704	229	OFF	OFF	286	13	EMBPS	C	11	0	2	H	---------------	0	current
58	19011	2011-04-10 18:52:14	179433	250	-1	-1	2011-04-10 18:52:41	179433	251	N	1692	805	OFF	OFF	19	11	EMEC	A	6	4	4	L	72>95	24	current
59	74006	2011-04-10 14:11:26	179432	1	-1	-1	2011-04-10 14:17:24	179432	1	N	1691	805	OFF	OFF	74	6	HEC	A	25	0	2	EST1	9>24-ID=CF20	16	current
57	125008	2011-04-10 12:51:40	0	0	-1	-1	2011-04-10 16:33:12	179433	111	N	1691	805	OFF	OFF	125	8	EMEC	C	6	1	6	H	0>23-3	23	new
55	167010	2011-04-08 20:39:37	179330	31	-1	-1	2011-04-08 20:41:47	179330	33	N	1677	0	OFF	OFF	167	10	HEC	C	12	0	1	EST1	1>8-ID=CF02	8	current
54	167010	2011-04-08 20:36:47	179330	28	-1	-1	2011-04-08 20:36:57	179330	28	N	1677	0	OFF	OFF	167	10	HEC	C	12	0	1	EST1	1>8-ID=CF02	8	current
56	213015	2011-04-08 14:35:52	179274	1	-1	-1	2011-04-08 14:37:39	179274	1	N	1677	0	OFF	OFF	213	15	EMB	A	8	-1	6	L	7	1	current
53	167001	2011-04-06 04:48:43	179007	73	-1	-1	2011-04-06 04:53:36	179007	78	N	1675	13	OFF	OFF	167	1	HEC	C	11	0	1	EST2	1>8-ID=AF04	8	current
50	100001	2011-03-25 12:10:54	0	0	-1	-1	2011-03-25 12:10:58	0	0	N	1651	1	ON	ON	100	1	EMEC	C	0	2	0	H	24>47	24	current
52	102004	2011-03-25 12:10:50	0	0	-1	-1	2011-03-25 12:10:59	0	0	N	1651	1	ON	ON	102	4	EMEC	C	1	1	0	L	0>23-1-23	22	current
51	102001	2011-03-25 12:10:49	0	0	-1	-1	2011-03-25 12:38:39	0	0	N	1651	1	ON	ON	102	1	EMEC	C	0	2	0	L	24>47	24	current
49	161014	2011-03-24 01:12:59	178109	321	-1	321	2011-03-24 01:14:35	178109	323	Y	1647	194	ON	ON	161	14	HEC	C	24	0	4	EST1	33>40-ID=CR08	8	current
44	61008	2011-03-23 22:56:05	178109	185	-1	186	2011-03-23 22:57:40	178109	187	Y	1647	194	ON	ON	61	8	HEC	A	24	0	3	PAD2	25>32-ID=CR27	8	current
41	147015	2011-03-23 22:16:41	178109	144	-1	144	2011-03-23 22:22:46	178109	153	N	1647	194	ON	ON	147	15	EMEC	C	7	8	8	L	28>31	4	new
48	318015	2011-03-23 06:14:13	0	0	-1	-1	2011-03-23 06:29:19	0	0	N	1646	0	ON	ON	318	15	EMECPS	C	15	0	1	L	---------------	0	current
45	117011	2011-03-23 05:45:23	178044	592	-1	592	2011-03-23 05:46:19	178044	593	Y	1645	194	ON	ON	117	11	EMEC	C	6	4	4	H	72>95	24	current
42	27015	2011-03-23 04:06:59	178044	495	-1	495	2011-03-23 04:09:12	178044	497	Y	1645	194	ON	ON	27	15	EMEC	A	7	4	6	L	72>95	24	replaced
40	147015	2011-03-23 03:59:25	178044	488	-1	488	2011-03-23 04:03:33	178044	492	Y	1645	194	ON	ON	147	15	EMEC	C	7	8	8	L	28>31	4	new
47	62014	2011-03-23 02:55:20	178044	425	429	-1	2011-03-23 06:53:24	0	0	Y	1645	194	ON	ON	62	14	HEC	A	30	0	4	EST1	33>40-ID=CR17	8	current
46	62014	2011-03-23 02:44:07	178044	413	-1	414	2011-03-23 02:45:02	178044	415	Y	1645	194	ON	ON	62	14	HEC	A	30	0	4	EST1	33>40-ID=CR17	8	current
38	79009	2011-03-23 01:04:26	178044	315	-1	315	2011-03-23 01:05:31	178044	317	Y	1645	194	ON	ON	79	9	HEC	A	32	0	1	EST2	1>8-ID=CF26	8	current
43	40015	2011-03-23 00:56:02	178044	307	-1	307	2011-03-23 01:01:22	178044	313	Y	1645	194	ON	ON	40	15	EMEC	A	1	8	8	H	28>31	4	new
39	320003	2011-03-23 00:16:44	178044	269	269	277	2011-03-23 00:32:28	178044	284	Y	1645	194	ON	ON	320	3	EMEC	A	4	3	6	H	48>71	24	current
33	61008	2011-03-22 23:15:41	178044	208	-1	208	2011-03-22 23:17:39	178044	210	Y	1645	194	ON	ON	61	8	HEC	A	24	0	3	PAD2	25>32-ID=CR27	8	current
37	59000	2011-03-22 18:35:43	0	0	-1	-1	2011-03-22 18:58:25	0	0	N	1645	0	ON	RAMP	59	0	HEC	A	27	0	3	PAD2	25>32-ID=AR27	8	current
36	59000	2011-03-22 18:19:03	0	0	-1	-1	2011-03-22 18:34:37	0	0	N	1645	0	ON	RAMP	59	0	HEC	A	27	0	3	PAD2	25>32-ID=AR27	8	current
35	59000	2011-03-22 14:23:01	178021	42	54	-1	2011-03-22 18:18:56	0	0	Y	1644	138	ON	OFF	59	0	HEC	A	27	0	3	PAD2	25>32-ID=AR27	8	current
32	27014	2011-03-22 12:09:36	178019	42	-1	-1	2011-03-22 12:10:35	178019	43	N	1644	138	ON	OFF	27	14	EMEC	A	7	3	6	L	48>71	24	replaced
34	114004	2011-03-22 06:40:53	177990	457	-1	-1	2011-03-22 06:41:49	177990	458	N	1644	19	ON	OFF	114	4	EMEC	C	1	1	3	L	0>23	24	current
31	277015	2011-03-21 22:04:47	0	0	-1	-1	2011-03-21 22:14:18	0	0	N	1643	0	ON	OFF	277	15	EMBPS	A	31	0	4	L	---------------	0	current
30	277015	2011-03-21 22:03:52	0	0	-1	-1	2011-03-21 22:04:14	0	0	N	1643	0	ON	OFF	277	15	EMBPS	A	31	0	4	L	---------------	0	current
25	59000	2011-03-21 18:42:47	177986	312	-1	312	2011-03-21 18:45:47	177986	315	Y	1642	138	ON	OFF	59	0	HEC	A	27	0	3	PAD2	25>32-ID=AR27	8	current
29	277015	2011-03-21 17:00:13	177986	210	225	-1	2011-03-21 22:03:39	0	0	Y	1642	138	ON	OFF	277	15	EMBPS	A	31	0	4	L	---------------	0	current
28	277015	2011-03-21 16:48:05	177986	198	-1	199	2011-03-21 16:57:47	177986	208	Y	1642	138	ON	OFF	277	15	EMBPS	A	31	0	4	L	---------------	0	current
27	161014	2011-03-21 16:04:45	177986	150	-1	150	2011-03-21 16:06:25	177986	152	Y	1642	138	ON	OFF	161	14	HEC	C	24	0	4	EST1	33>40-ID=CR08	8	current
24	24008	2011-03-21 04:06:34	177965	523	-1	523	2011-03-21 04:08:48	177965	525	Y	1640	138	OFF	OFF	24	8	EMEC	A	2	1	6	H	0>23	24	replaced
26	21010	2011-03-21 02:38:31	177965	436	-1	436	2011-03-21 02:43:13	177965	441	Y	1640	138	OFF	OFF	21	10	EMEC	A	6	3	5	H	48>71	24	new
23	110013	2011-03-20 23:07:09	177965	228	-1	228	2011-03-20 23:17:38	177965	238	Y	1640	138	OFF	OFF	110	13	EMEC	C	3	2	2	L	24>47	24	current
18	144006	2011-03-20 15:51:07	177960	273	-1	273	2011-03-20 15:58:30	177960	280	Y	1639	66	OFF	OFF	144	6	EMEC	C	4	7	8	H	24>27	4	new
22	277015	2011-03-20 14:34:31	177960	198	-1	198	2011-03-20 14:42:48	177960	206	Y	1639	66	OFF	OFF	277	15	EMBPS	A	31	0	4	L	---------------	0	current
17	24004	2011-03-20 08:58:19	0	0	-1	-1	2011-03-20 09:06:28	0	0	N	1639	0	OFF	OFF	24	4	EMEC	A	1	1	6	H	0>23-22	23	replaced
20	25008	2011-03-20 08:33:05	0	0	-1	-1	9999-12-31 23:00:00	0	0	N	1639	0	OFF	OFF	25	8	EMEC	A	6	1	6	H	0>23	24	replaced
16	24004	2011-03-20 07:43:26	0	0	-1	-1	2011-03-20 08:58:00	0	0	N	1639	0	OFF	OFF	24	4	EMEC	A	1	1	6	H	0>23-22	23	replaced
19	17001	2011-03-20 06:04:07	177929	523	-1	-1	2011-03-20 06:04:56	177929	523	N	1639	0	OFF	OFF	17	1	EMEC	A	4	2	4	H	24>47	24	current
21	277015	2011-03-20 05:32:16	177929	490	-1	490	2011-03-20 05:39:22	177929	497	Y	1638	66	OFF	OFF	277	15	EMBPS	A	31	0	4	L	---------------	0	current
13	265008	2011-03-19 15:51:49	177924	210	-1	210	2011-03-19 16:00:24	177924	218	Y	1637	66	OFF	OFF	265	8	EMBPS	A	6	0	1	L	---------------	0	current
15	144006	2011-03-19 15:12:04	177924	171	-1	171	2011-03-19 15:18:55	177924	177	Y	1637	66	OFF	OFF	144	6	EMEC	C	4	7	8	H	24>27	4	new
14	144006	2011-03-19 14:58:41	177924	158	-1	160	2011-03-19 15:06:27	177924	165	Y	1637	66	OFF	OFF	144	6	EMEC	C	4	7	8	H	24>27	4	new
8	294000	2011-03-18 19:55:14	177904	297	327	-1	2011-03-18 20:25:46	177904	327	Y	1634	34	OFF	OFF	294	0	EMBPS	C	24	0	1	H	---------------	0	current
7	294000	2011-03-18 19:30:52	177904	273	278	-1	2011-03-18 19:55:14	177904	297	Y	1634	34	OFF	OFF	294	0	EMBPS	C	24	0	1	H	---------------	0	current
10	270004	2011-03-18 16:59:22	177904	121	-1	-1	2011-03-18 17:19:55	177904	142	Y	1634	34	OFF	OFF	270	4	EMBPS	A	9	0	1	H	---------------	0	current
12	281015	2011-03-18 15:57:59	177904	60	-1	60	2011-03-18 16:08:20	177904	71	Y	1634	34	OFF	OFF	281	15	EMBPS	C	7	0	4	L	---------------	0	current
6	32013	2011-03-18 15:43:50	177904	46	-1	50	2011-03-18 15:55:51	177904	58	Y	1634	34	OFF	OFF	32	13	EMEC	A	1	6	7	H	20>23	4	new
5	27014	2011-03-18 15:16:22	177904	18	-1	18	2011-03-18 15:16:59	177904	19	Y	1634	34	OFF	OFF	27	14	EMEC	A	7	3	6	L	48>71	24	replaced
11	281015	2011-03-18 15:10:40	177904	12	-1	12	2011-03-18 15:35:19	177904	37	Y	1634	34	OFF	OFF	281	15	EMBPS	C	7	0	4	L	---------------	0	current
9	281011	2011-03-18 14:53:25	177904	1	-1	-1	2011-03-18 15:19:24	177904	21	N	1634	34	OFF	OFF	281	11	EMBPS	C	6	0	4	L	---------------	0	current
4	61008	2011-03-16 07:25:42	177682	823	-1	823	2011-03-16 07:27:29	177682	825	Y	1622	3	ON	ON	61	8	HEC	A	24	0	3	PAD2	25>32-ID=CR27	8	current
2	24004	2011-03-14 11:56:07	177540	155	-1	155	2011-03-14 12:04:33	177540	164	Y	1616	3	ON	ON	24	4	EMEC	A	1	1	6	H	0>23-22	23	replaced
3	132006	2011-03-14 07:12:53	177539	314	-1	332	2011-03-14 07:47:51	177539	351	Y	1615	3	ON	ON	132	6	EMEC	C	0	7	7	H	24>27	4	new
1	61008	2011-03-14 05:57:54	177539	234	-1	250	2011-03-14 06:20:42	177539	261	Y	1615	3	ON	ON	61	8	HEC	A	24	0	3	PAD2	25>32-ID=CR27	8	current
